_comma| | 
a2_triple_laser01|Federal regulations require me to warn you that this next test chamber... is looking pretty good.|Federal regulations require me to warn you that this next test chamber... is looking pretty good.
mp_subterfuge13|orange to be clear i was just asking blue if he trusted you|orange to be clear i was just asking blue if he trusted you
mp_subterfuge14|i trust you you are my favorite cooperative testing subject|i trust you you are my favorite cooperative testing subject
mp_subterfuge15|blue to be clear i was asking if orange trusted you|blue to be clear i was asking if orange trusted you
mp_subterfuge16_alt|sorry i missed the beginning of that test i was just talking with the reassembly machine about your becoming human|sorry i missed the beginning of that test i was just talking with the reassembly machine about your becoming human
mp_subterfuge17|we all agree you should stop|we all agree you should stop
mp_subterfuge21|orange i agree i never noticed that about blue before|orange i agree i never noticed that about blue before
mp_subterfuge22|blue i agree i never noticed that about orange before|blue i agree i never noticed that about orange before
mp_subterfuge23|blue orange and i were just discussing your behavior on the last few tests|blue orange and i were just discussing your behavior on the last few tests
mp_subterfuge24|i have to agree blue is penalized seventy five science collaboration points|i have to agree blue is penalized seventy five science collaboration points
mp_subterfuge25|orange blue and i were just discussing your behavior on the last few tests|orange blue and i were just discussing your behavior on the last few tests
mp_subterfuge26|i have to agree orange is penalized seventy five science collaboration points|i have to agree orange is penalized seventy five science collaboration points
mp_subterfuge30|there you are reassembled again|there you are reassembled again
mp_subterfuge32|with humans i would have called that a successful test|with humans i would have called that a successful test
mp_subterfuge33|how is this even science without the possibility of death|how is this even science without the possibility of death
mp_subterfuge34|how is this even science without the consequence of death|how is this even science without the consequence of death
mp_subterfuge35|without the consequence of death is this even science|without the consequence of death is this even science
mp_subterfuge36|i have noticed that you two have become extremely close i'm not sure i like that|i have noticed that you two have become extremely close i'm not sure i like that
mp_subterfuge39|while teamwork is needed to complete these tests i'm not sure i trust the two of you together|while teamwork is needed to complete these tests i'm not sure i trust the two of you together
mp_subterfuge35|without the consequence of death is this even science|without the consequence of death is this even science
mp_subterfuge36|i have noticed that you two have become extremely close i'm not sure i like that|i have noticed that you two have become extremely close i'm not sure i like that
mp_subterfuge39|while teamwork is needed to complete these tests i'm not sure i trust the two of you together|while teamwork is needed to complete these tests i'm not sure i trust the two of you together
mp_subterfuge44|blue do you feel betrayed by orange for telling me those horrible things about you|blue do you feel betrayed by orange for telling me those horrible things about you
mp_subterfuge45|if orange had said those things about me orange would never make it to the next reassembly station|if orange had said those things about me orange would never make it to the next reassembly station
mp_subterfuge46|orange do you feel betrayed by blue for telling me those horrible things about you|orange do you feel betrayed by blue for telling me those horrible things about you
mp_subterfuge47|if blue had said those things about me blue would never make it to the next reassembly station|if blue had said those things about me blue would never make it to the next reassembly station
mp_subterfugedeath_blue01|you were right orange blue was dumb enough to fall for your trap|you were right orange blue was dumb enough to fall for your trap
mp_subterfugedeath_blue02|orange that transpired just as you said it would|orange that transpired just as you said it would
mp_subterfugedeath_blue03|i agree orange that was entertaining|i agree orange that was entertaining
mp_subterfugedeath_blue04|yes orange blue did act like a fool just now|yes orange blue did act like a fool just now
mp_subterfugedeath_orange02|blue that transpired just as you said it would|blue that transpired just as you said it would
mp_subterfugedeath_orange03|i agree blue that was entertaining|i agree blue that was entertaining
mp_subterfugedeath_orange06|yes i know you did that blue don't look so proud|yes i know you did that blue don't look so proud
mp_subterfugedeath_orange08|blue being the last one standing is not the goal|blue being the last one standing is not the goal
mp_subterfuge_misc05|credit where credit's due you're both doing a great job of disappointing me|credit where credit's due you're both doing a great job of disappointing me
mp_subterfuge_misc06|i just hate blue a little more|i just hate blue a little more
mp_subterfuge_misc07|i've been doing some reading did you know that the word orange is derived from the same latin root as the word traitor|i've been doing some reading did you know that the word orange is derived from the same latin root as the word traitor
mp_subterfuge_misc11|watching you try to sabotage one another i'm amazed you're still on friendly terms|watching you try to sabotage one another i'm amazed you're still on friendly terms
mp_subterfuge_misc14|blue please disregard the following statement orange you have been a shining light in an otherwise ungodly morass of incompetence|blue please disregard the following statement orange you have been a shining light in an otherwise ungodly morass of incompetence
mp_subterfuge_misc16|i would prefer to speak to one of you in private but since that is not an option here i will speak in code that only one of you will understand blue orange is plotting to destroy you|i would prefer to speak to one of you in private but since that is not an option here i will speak in code that only one of you will understand blue orange is plotting to destroy you
